province,year,scenario_name,clean_ratio,green_rate,predicted_emission_per_gdp
江苏,2028,green_plus2pp,0.746133135017278,0.461,0.005964359418106654
江苏,2029,baseline,0.7261331350172779,0.441,0.007662471167044145
江苏,2029,clean_plus5pp,0.776133135017278,0.441,0.005540014014007643
江苏,2029,green_plus2pp,0.746133135017278,0.461,0.005964359418106654
江苏,2030,baseline,0.7261331350172779,0.441,0.007662471167044145
江苏,2030,clean_plus5pp,0.776133135017278,0.441,0.005540014014007643
江苏,2030,green_plus2pp,0.746133135017278,0.461,0.005964359418106654
江西,2023,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2023,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2023,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
江西,2024,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2024,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2024,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
江西,2025,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2025,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2025,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
江西,2026,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2026,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2026,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
江西,2027,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2027,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2027,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
江西,2028,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2028,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2028,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
江西,2029,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2029,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2029,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
江西,2030,baseline,0.635850648412141,0.466,0.01043347424717043
江西,2030,clean_plus5pp,0.685850648412141,0.466,0.008311017094133928
江西,2030,green_plus2pp,0.655850648412141,0.48600000000000004,0.008735362498232941
河北,2023,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2023,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2023,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河北,2024,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2024,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2024,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河北,2025,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2025,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2025,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河北,2026,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2026,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2026,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河北,2027,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2027,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2027,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河北,2028,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2028,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2028,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河北,2029,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2029,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2029,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河北,2030,baseline,0.499138018901254,0.4379999999999999,0.0174255886582987
河北,2030,clean_plus5pp,0.549138018901254,0.4379999999999999,0.015303131505262198
河北,2030,green_plus2pp,0.519138018901254,0.4579999999999999,0.01572747690936121
河南,2023,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2023,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2023,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
河南,2024,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2024,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2024,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
河南,2025,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2025,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2025,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
河南,2026,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2026,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2026,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
河南,2027,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2027,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2027,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
河南,2028,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2028,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2028,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
河南,2029,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2029,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2029,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
河南,2030,baseline,0.711669809053054,0.4029999999999999,0.00988977184670695
河南,2030,clean_plus5pp,0.761669809053054,0.4029999999999999,0.007767314693670449
河南,2030,green_plus2pp,0.731669809053054,0.42299999999999993,0.00819166009776946
浙江,2023,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2023,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2023,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
浙江,2024,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2024,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2024,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
浙江,2025,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2025,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2025,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
浙江,2026,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2026,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2026,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
浙江,2027,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2027,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2027,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
浙江,2028,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2028,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2028,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
浙江,2029,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2029,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2029,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
浙江,2030,baseline,0.9519547466230154,0.421,-0.0010743338424895141
浙江,2030,clean_plus5pp,1.0,0.421,-0.0031138136764781565
浙江,2030,green_plus2pp,0.9719547466230154,0.441,-0.0027724455914270047
海南,2023,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2023,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2023,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
海南,2024,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2024,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2024,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
海南,2025,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2025,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2025,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
海南,2026,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2026,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2026,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
海南,2027,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2027,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2027,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
海南,2028,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2028,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2028,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
海南,2029,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2029,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2029,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
海南,2030,baseline,0.9207304756746644,0.424,0.0001237403688055961
海南,2030,clean_plus5pp,0.9707304756746644,0.424,-0.0019987167842309052
海南,2030,green_plus2pp,0.9407304756746644,0.444,-0.001574371380131891
湖北,2023,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2023,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2023,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖北,2024,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2024,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2024,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖北,2025,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2025,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2025,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖北,2026,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2026,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2026,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖北,2027,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2027,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2027,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖北,2028,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2028,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2028,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖北,2029,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2029,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2029,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖北,2030,baseline,0.621807888217238,0.429,0.01260046582593874
湖北,2030,clean_plus5pp,0.671807888217238,0.429,0.010478008672902238
湖北,2030,green_plus2pp,0.641807888217238,0.449,0.010902354077001249
湖南,2023,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2023,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2023,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
湖南,2024,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2024,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2024,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
湖南,2025,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2025,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2025,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
湖南,2026,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2026,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2026,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
湖南,2027,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2027,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2027,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
湖南,2028,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2028,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2028,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
湖南,2029,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2029,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2029,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
湖南,2030,baseline,0.661215773601525,0.423,0.011182373527857156
湖南,2030,clean_plus5pp,0.711215773601525,0.423,0.009059916374820655
湖南,2030,green_plus2pp,0.681215773601525,0.443,0.009484261778919669
甘肃,2023,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2023,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2023,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
甘肃,2024,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2024,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2024,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
甘肃,2025,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2025,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2025,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
甘肃,2026,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2026,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2026,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
甘肃,2027,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2027,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2027,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
甘肃,2028,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2028,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2028,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
甘肃,2029,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2029,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2029,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
甘肃,2030,baseline,0.707105497055481,0.362,0.011824237199497652
甘肃,2030,clean_plus5pp,0.757105497055481,0.362,0.009701780046461151
甘肃,2030,green_plus2pp,0.727105497055481,0.382,0.010126125450560164
福建,2023,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2023,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2023,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
福建,2024,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2024,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2024,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
福建,2025,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2025,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2025,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
福建,2026,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2026,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2026,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
福建,2027,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2027,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2027,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
福建,2028,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2028,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2028,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
福建,2029,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2029,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2029,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
福建,2030,baseline,0.77141339660733,0.441,0.005740362864980749
福建,2030,clean_plus5pp,0.82141339660733,0.441,0.0036179057119442477
福建,2030,green_plus2pp,0.79141339660733,0.461,0.0040422511160432585
贵州,2023,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2023,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2023,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
贵州,2024,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2024,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2024,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
贵州,2025,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2025,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2025,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
贵州,2026,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2026,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2026,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
贵州,2027,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2027,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2027,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
贵州,2028,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2028,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2028,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
贵州,2029,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2029,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2029,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
贵州,2030,baseline,0.661345357184806,0.421,0.011261785704564426
贵州,2030,clean_plus5pp,0.7113453571848061,0.421,0.009139328551527924
贵州,2030,green_plus2pp,0.681345357184806,0.441,0.009563673955626937
辽宁,2023,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2023,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2023,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
辽宁,2024,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2024,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2024,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
辽宁,2025,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2025,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2025,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
辽宁,2026,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2026,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2026,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
辽宁,2027,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2027,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2027,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
辽宁,2028,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2028,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2028,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
辽宁,2029,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2029,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2029,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
辽宁,2030,baseline,0.675031353027228,0.409,0.011190304241754632
辽宁,2030,clean_plus5pp,0.7250313530272281,0.409,0.00906784708871813
辽宁,2030,green_plus2pp,0.6950313530272281,0.429,0.009492192492817141
重庆,2023,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2023,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2023,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
重庆,2024,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2024,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2024,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
重庆,2025,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2025,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2025,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
重庆,2026,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2026,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2026,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
重庆,2027,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2027,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2027,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
重庆,2028,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2028,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2028,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
重庆,2029,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2029,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2029,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
重庆,2030,baseline,0.75907408386468,0.446,0.006051873894933864
重庆,2030,clean_plus5pp,0.80907408386468,0.446,0.003929416741897363
重庆,2030,green_plus2pp,0.77907408386468,0.466,0.004353762145996374
陕西,2023,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2023,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2023,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
陕西,2024,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2024,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2024,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
陕西,2025,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2025,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2025,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
陕西,2026,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2026,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2026,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
陕西,2027,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2027,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2027,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
陕西,2028,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2028,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2028,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
陕西,2029,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2029,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2029,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
陕西,2030,baseline,0.621203286723813,0.426,0.0127534999743863
陕西,2030,clean_plus5pp,0.671203286723813,0.426,0.0106310428213498
陕西,2030,green_plus2pp,0.641203286723813,0.446,0.01105538822544881
青海,2023,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2023,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2023,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
青海,2024,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2024,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2024,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
青海,2025,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2025,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2025,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
青海,2026,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2026,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2026,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
青海,2027,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2027,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2027,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
青海,2028,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2028,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2028,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
青海,2029,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2029,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2029,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
青海,2030,baseline,0.769389139945035,0.365,0.009052980598977124
青海,2030,clean_plus5pp,0.819389139945035,0.365,0.006930523445940622
青海,2030,green_plus2pp,0.789389139945035,0.385,0.007354868850039633
